,station_name,lng,lat
2903,Public Rack - Cottage Grove Ave & 87th St,-87.61,41.74
2904,Public Rack - 83rd St (Avalon Park) Metra,-87.6,41.74
2905,Public Rack - Avers Ave & Archer Ave,-87.72,41.8
2906,Public Rack - Halsted St & 95th St - SW,-87.64,41.72
2907,Public Rack - Greenwood Ave & Lake Park Ave,-87.6,41.82
2908,Public Rack - Pulaski Rd & Grenshaw St,-87.73,41.87
2909,Public Rack - Evans Ave & 63rd St,-87.61,41.78
2910,Public Rack - Harriet E Sayre Public School,-87.8,41.91
2911,Public Rack - Nagle Ave & Belmont Ave,-87.79,41.94
2912,Public Rack - Maplewood Ave & 47th St,-87.69,41.81
2913,Public Rack - Yates Ave & 100th St,-87.56,41.71
2914,Public Rack - Stewart Ave & 123rd St,-87.63,41.67
2915,Public Rack - East End Ave & 75th St,-87.58,41.76
2916,Public Rack - Tripp Ave & North Ave,-87.73,41.91
2917,Public Rack - Homan Ave & Roosevelt,-87.71,41.87
2918,Public Rack - Lawndale Ave & 23rd St,-87.72,41.85
2919,Public Rack - Oakley Ave & 50th Pl,-87.68,41.8
2920,Public Rack - Walden Pkwy & 103rd St,-87.67,41.71
2921,Public Rack - Kedzie Ave & 61st Pl E,-87.7,41.78
2922,Public Rack - Calumet Ave & 51st St,-87.62,41.8
2923,Public Rack - Midway Orange Line,-87.74,41.79
2924,Public Rack - East End Ave & 87th St,-87.58,41.74
2925,Public Rack - N Narragansett Ave & Grand Ave,-87.78,41.92
2926,Public Rack - Western Ave & 111th St - SW,-87.68,41.69
2927,Public Rack - Western Blvd & 49th St,-87.68,41.8
2928,Public Rack - Harold Washington Park,-87.58,41.8
2929,Public Rack - Hoyne Ave & 110th Pl,-87.67,41.69
2930,Public Rack - Eggleston Ave & 115th St,-87.63,41.68
2931,Public Rack - Wood St & 47th St,-87.67,41.81
2932,Public Rack - California Ave & Pershing Rd,-87.7,41.82
2933,Public Rack - Green St & 103rd St,-87.64,41.71
2934,Public Rack - Western Ave & 105th St,-87.68,41.7
2935,Public Rack - Hyde Park Blvd & 55th St,-87.58,41.8
2936,Public Rack - Cottage Grove Ave & 98th St,-87.6,41.72
2937,Public Rack - Talman Ave & Pershing Rd,-87.69,41.82
2938,Public Rack - Neva Ave & Grand Ave,-87.8,41.92
2939,Public Rack - Austin Ave & Wellington Ave,-87.78,41.94
2940,Public Rack - Austin Branch Chicago Public Library,-87.77,41.89
2941,Public Rack - Cottage Grove & 86th St,-87.6,41.74
2942,Public Rack - Colfax Ave & 83rd St,-87.56,41.74
2943,Throop St & 109th Pl,-87.65,41.69
2944,Public Rack - Robert Fulton Elementary School,-87.67,41.8
2945,Public Rack - Kimbark Ave & 67th St,-87.59,41.77
2946,Public Rack - Sawyer Ave & Chicago Ave,-87.71,41.9
2947,Elizabeth St & Fulton St,-87.65965729951859,41.88671077318443
2948,Public Rack - Ashland Ave & 45th St,-87.66,41.81
2949,Public Rack - Brandon Ave & 91st St,-87.55,41.73
2950,Public Rack - Racine Ave & 109th Pl,-87.65,41.69
2951,Public Rack - Pulaski Rd & 44th St,-87.72,41.81
2952,Public Rack - Halsted St & 63rd St,-87.64,41.78
2953,Public Rack - Pulaski Rd & 51st Rd,-87.72,41.8
2954,Public Rack - Western Ave & 118th St,-87.68,41.68
2955,Public Rack - Prairie Ave & 47th St ,-87.62,41.81
2956,Public Rack - Kedzie Ave & 62nd Pl,-87.7,41.78
2957,City Rack - Albany Ave & 103rd St,-87.7,41.71
2958,Public Rack - Central Ave & Corcoran Pl,-87.77,41.89
2959,Racine Ave & Fullerton Ave (Temp),-87.657258734107,41.92519426517698
2960,Eastlake Ter & Howard St,-87.66430288553238,42.01920250193227
2961,Public Rack - Fairfield Ave & 63rd St,-87.69,41.78
2962,Public Rack - Martin Luther King Dr & 44th St,-87.62,41.81
2963,Pubic Rack - Pulaski Rd & 41st,-87.72,41.82
2964,Public Rack - Washtenaw Ave & Superior St,-87.7,41.89
2965,Public Rack - Washington Park Ct & 51st St,-87.62,41.8
2966,Public Rack - Kostner Ave & Armitage Ave,-87.74,41.92
2967,Public Rack - Homan Ave & Lake St,-87.71,41.88
2968,Public Rack - Komensky Ave & 26th St,-87.73,41.84
2969,Public Rack - Woodlawn Ave & 63rd St N,-87.6,41.78
2970,Public Rack - Pullman - Walmart,-87.6,41.7
2971,Public Rack - Homan Ave & 111th St,-87.71,41.69
2972,Public Rack - Western Ave & 47th Pl,-87.68,41.81
2973,Public Rack - Brainerd Park,-87.65,41.73
2974,Public Rack - Jeffrey Blvd & 71st St,-87.58,41.77
2975,Public Rack - Wentworth Ave & 79th St,-87.63,41.75
2976,Public Rack - Buffalo Ave & 89th St,-87.54,41.73
2977,Public Rack - Kedvale Ave & 26th St,-87.73,41.84
2978,Public Rack - Wood St & 103rd St,-87.67,41.71
2979,Public Rack - Clyde Ave & 87th St,-87.57,41.74
2980,Public Rack - Champlain Ave & 134th St,-87.61,41.66
2981,Public Rack - Laflin St &51st ST,-87.66,41.8
2982,Public Rack - Wentworth Ave & 103rd St,-87.63,41.71
2983,Public Rack - Bishop St & 81st St,-87.66,41.75
2984,Broadway & Wilson Ave,-87.658139,41.965221
2985,Public Rack - Western Ave & 100th St,-87.68,41.71
2986,Public Rack - Rockwell & 111th St,-87.69,41.69
2987,Public Rack - Wabash Ave & 87th St,-87.62,41.74
2988,Public Rack - Cottage Grove Ave & 92nd St,-87.6,41.73
2989,Public Rack - Kedzie Ave & 61st Pl W,-87.7,41.78
2990,Public Rack - Ewing Ave & 102nd St,-87.54,41.71
2991,Public Rack - Laflin St & 51st St,-87.66,41.8
2992,Public Rack - Menard Ave & Agusta Blvd,-87.77,41.9
2993,Public Rack - Stony Island & 95th St,-87.58,41.72
2994,Public Rack - Hiawatha Park,-87.83,41.94
2995,Public Rack - Perry Ave & 108th Pl,-87.63,41.7
2996,Public Rack - Marshfield Ave & 45th St,-87.67,41.81
2997,Public Rack - Paul Revere Elementary School,-87.6,41.76
2998,Public Rack - Keef Ave & South Chicago Ave,-87.61,41.77
2999,Public Rack - Emerald Ave & 43rd St,-87.64,41.82
3000,Public Rack - Sangamon St & 79th St,-87.65,41.75
3001,Public Rack - Kedzie & 103rd St - W,-87.7,41.71
3002,Public Rack - May St & 78th St,-87.65,41.75
3003,Public Rack - Cottage Grove & 85th St,-87.6,41.74
3004,Public Rack - Pullman - Planet Fitness,-87.6,41.7
3005,Public Rack - Racine Ave & 76th,-87.65,41.76
3006,Public Rack - Kimbark Ave & 63rd St,-87.59,41.78
3007,Public Rack - Kedzie Ave & 63rd St,-87.7,41.78
3008,Wells St & Institute Pl,-87.63442039489746,41.89737986072316
3009,Public Rack - Western Ave & 92nd Pl,-87.68,41.73
3010,Western Ave & 28th St,-87.6851314409,41.84151770807
3011,Public Rack - Menard Ave & Madison St,-87.77,41.88
3012,Public Rack - Burnside Academy,-87.61,41.73
3013,Public Rack - Pullman Community Center,-87.59,41.7
3014,Public Rack - Michigan Ave & 113th St,-87.62,41.69
3015,Public Rack - Ewing Ave & 96th St N,-87.54,41.72
3016,Public Rack - Walden Pkwy & 99th St,-87.67,41.71
3017,Public Rack - Ashland Ave & 71st St,-87.66,41.77
3018,Public Rack - Racine Ave & 74th St,-87.65,41.76
3019,Public Rack - Keeler Ave & 55th St,-87.73,41.79
3020,Public Rack - Independence Blvd & Roosevelt,-87.72,41.87
3021,Public Rack - Kildare Ave & Washignton Blvd,-87.73,41.88
3022,Public Rack - Percy Julian HS,-87.65,41.71
3023,Public Rack - Hamilton Ave & 95th St,-87.68,41.72
3024,Public Rack - Waller Ave & Chicago Ave,-87.77,41.89
3025,Public Rack - Kedvale Ave & 63rd St W,-87.73,41.78
3026,Public Rack - Halsted St & 64th St,-87.64,41.78
3027,Public Rack - Damen Ave & 47th St,-87.68,41.81
3028,Public Rack - Pulaski & 52nd,-87.72,41.8
3029,Public Rack - Lawndale & 63rd St,-87.71,41.78
3030,Public Rack - Mackinaw Ave & 108th St,-87.54,41.7
3031,Campbell Ave & Montrose Ave (Temp),-87.693536,41.961572
3032,Public Rack - Throop St & 109th Pl,-87.65,41.69
3033,Public Rack - Cottage Grove Ave & 89th Pl,-87.6,41.73
3034,Public Rack - Marshfield Ave & 87th St,-87.66,41.74
3035,Public Rack - Rutherford Ave & Belmont Ave,-87.79,41.94
3036,Public Rack - Langley Ave & 79th St,-87.61,41.75
3037,Public Rack - Mt Greenwood Library N,-87.7,41.69
3038,Public Rack - Christiana Ave & 111th St,-87.7,41.69
3039,Public Rack - Prairie Ave & Garfield Blvd N,-87.62,41.79
3040,Malcolm X College,-87.673895,41.877618
3041,Public Rack - Vincennes Ave & 95th St,-87.65,41.72
3042,Green St & Madison Ave*,-87.64883190393448,41.88182737657135
3043,Loomis St & Lexington St*,-87.66154959797859,41.87216831488104
3044,Public Rack - Ada St & 79th St,-87.66,41.75
3045,Public Rack - Western Ave & 79th St,-87.68,41.75
3046,Public Rack - Newcastle Ave & Belmont Ave,-87.8,41.94
3047,Public Rack - Ewing Ave & 106th St NW,-87.54,41.7
3048,Public Rack - Baltimore Ave & 132nd St,-87.55,41.66
3049,Public Rack - Christiana Ave & 55th St,-87.71,41.79
3050,Public Rack - Loomis Blvd & 47th St,-87.66,41.81
3051,Public Rack - Garfield Park Conservatory,-87.72,41.89
3052,Public Rack - St Louis Ave & Flournoy St,-87.71,41.87
3053,Public Rack - Kedzie Ave & Walnut St,-87.71,41.89
3054,Public Rack - Kostner Ave & Lake St,-87.74,41.89
3055,Public Rack - 63rd & Western Ave N,-87.68,41.78
3056,Public Rack - Komensky Ave & 63rd St,-87.72,41.78
3057,Public Rack - Jeffery Blvd & 83rd St,-87.57,41.74
3058,Public Rack - Kedzie Ave & 58th St,-87.7,41.79
3059,Public Rack - Michigan Ave & 119th St,-87.62,41.68
3060,Public Rack - Whipple St & 63rd St,-87.7,41.78
3061,Public Rack - Central Ave & Congress Pkwy,-87.76,41.87
3062,Public Rack - Harvard Ave & 119th St,-87.63,41.68
3063,Public Rack - 10101 S Stony Island Ave,-87.58,41.71
3064,Public Rack - Longwood Dr & 111th St,-87.67,41.69
3065,Public Rack - Buffalo Ave & 133rd St,-87.54,41.65
3066,Public Rack - Houston Ave & 130th St,-87.55,41.66
3067,Public Rack - Talman Ave & 51st St,-87.69,41.8
3068,Public Rack - Damen Ave & 80th St,-87.67,41.75
3069,Public Rack - Ashland Ave & 74th St,-87.66,41.76
3070,Public Rack - Commercial Ave & 89th St,-87.55,41.73
